frame,angry,disgust,fear,happy,neutral,sad,surprise
0,0.24942094460129738,0.06998400203883648,0.1325125340372324,3.62929068505764,95.54301500320435,0.28477529995143414,0.0910015543922782
1,0.14947156887501478,0.1060677575878799,0.26937772054225206,0.2856287872418761,1.6303448006510735,97.52815365791321,0.030958279967308044
2,0.10535380570217967,0.0444245059043169,0.27406010776758194,0.82511305809021,98.41361045837402,0.28137355111539364,0.05606585182249546
3,0.25732999201864004,0.040467845974490047,0.5039954092353582,0.1461862470023334,98.08792471885681,0.9354844689369202,0.02860362292267382
4,0.19517304608598351,0.036069791531190276,0.44823489151895046,0.1891682855784893,98.3984887599945,0.6976269651204348,0.03522362094372511
5,0.3499553771689534,0.03601810021791607,1.0512161999940872,0.13124359538778663,96.37422561645508,2.02206838876009,0.035269875661469996
6,0.3488356014713645,0.03610064450185746,0.9073338471353054,0.13222242705523968,96.80470824241638,1.7364859580993652,0.034318232792429626
7,0.20095794461667538,0.03147245733998716,0.5022152327001095,0.16842385521158576,98.32330346107483,0.7393693551421165,0.03425189352128655
8,0.26288903318345547,0.040704431012272835,0.47732978127896786,0.19639378879219294,98.45411777496338,0.5318842362612486,0.03667707496788353
9,0.2718876348808408,0.03807110188063234,0.5048433318734169,0.1769500900991261,98.15409183502197,0.825867336243391,0.028287051827646792
10,0.1982900546863675,0.05814431933686137,0.3914883825927973,0.199945829808712,98.66004586219788,0.4626423120498657,0.029429455753415823
11,0.3323269775137305,0.06388534675352275,0.5514430347830057,0.18185119843110442,98.55170845985413,0.27915218379348516,0.039639745955355465
12,0.12944161426275969,0.05739782936871052,0.7713130209594965,0.1170653267763555,0.8850374259054661,98.00928831100464,0.030449271434918046
13,0.14372096629813313,0.06431443616747856,0.5015340633690357,0.2989595988765359,98.7184226512909,0.2061630366370082,0.06687582936137915
14,0.24599917232990265,0.036302703665569425,0.5548879504203796,0.2574583748355508,98.56634140014648,0.27950345538556576,0.05950347986072302
15,0.14917750377207994,0.03333495114929974,0.25059543550014496,0.4235954489558935,98.83944988250732,0.25546366814523935,0.0483750831335783
16,0.13250036863610148,0.04070979484822601,0.2395962830632925,0.7210491225123405,98.44653010368347,0.34793016966432333,0.07169205928221345
17,0.27998078148812056,0.04967266577295959,0.7636971771717072,0.1626829500310123,97.9246437549591,0.7865884341299534,0.032739341259002686
18,0.16278658295050263,0.04627383023034781,0.33165039494633675,0.3096550237387419,98.86438846588135,0.2142719691619277,0.07098321220837533
19,0.1410495606251061,0.035055325133726,0.4130684304982424,0.2898037899285555,98.74207377433777,0.3254680894315243,0.05348615814000368
20,0.7359115872532129,0.029173327493481338,6.869520992040634,0.5259516183286905,86.64516806602478,5.1153115928173065,0.0789675279520452
